tripid,label
203068370,correct
203070409,correct
203071299,correct
203073010,correct
203075062,correct
203075093,correct
203075346,correct
203077831,correct
203075429,correct
203077800,correct
203077752,correct
203078830,correct
203080008,correct
203080305,correct
203086413,correct
203085909,correct
203087161,correct
203088126,correct
203090887,correct
203086443,correct
203090139,correct
203090502,correct
203093376,correct
203094837,correct
203094018,correct
203094649,correct
203096281,correct
203097546,correct
203098003,correct
203097425,incorrect
203098638,correct
203100232,correct
203099635,correct
203101510,correct
203101372,correct
203102261,correct
203102578,correct
203104036,correct
203105551,correct
203105741,correct
203107931,correct
203108814,correct
203106388,correct
203108023,correct
203110041,correct
203109407,correct
203110516,correct
203110693,correct
203111026,incorrect
203114619,correct
203114903,correct
203114692,correct
203116553,correct
203118680,correct
203122665,correct
203122635,correct
203122825,correct
203124390,correct
203123750,incorrect
203128579,correct
203127940,correct
203129656,correct
203129756,incorrect
203130754,correct
203129302,incorrect
203131082,correct
203126732,correct
203131898,correct
203132866,correct
203134436,correct
203136736,correct
203136965,correct
203137067,correct
203140421,correct
203139583,correct
203138803,correct
203139767,correct
203147020,correct
203144206,correct
203147196,correct
203148887,correct
203154500,correct
203156865,incorrect
203156316,correct
203159992,correct
203161375,correct
203163158,correct
203161871,correct
203166254,incorrect
203166595,correct
203171473,correct
203173487,correct
203171371,correct
203176171,incorrect
203182790,correct
203182227,correct
203183989,correct
203183090,correct
203184378,correct
203187204,correct
203186784,correct
203188995,correct
203191100,incorrect
203191653,correct
203192007,correct
203191381,correct
203192050,correct
203194743,correct
203196202,incorrect
203197375,correct
203196947,correct
203200207,correct
203198420,correct
203203696,incorrect
203204843,correct
203205762,correct
203213410,correct
203213557,correct
203213290,incorrect
203216061,incorrect
203218917,correct
203225684,correct
203226135,correct
203228646,correct
203230311,correct
203231094,correct
203231217,correct
203233028,correct
203233057,correct
203234838,correct
203235474,correct
203235704,correct
203237039,correct
203237029,correct
203238500,correct
203249509,correct
203251272,correct
203250492,incorrect
203251855,incorrect
203254309,correct
203255453,correct
203254243,correct
203256547,incorrect
203261079,correct
203263582,correct
203264641,correct
203265530,correct
203270409,correct
203268057,correct
203272175,correct
203268390,incorrect
203274563,correct
203275241,correct
203275861,correct
203277398,correct
203276061,correct
203278755,correct
203278532,correct
203281723,correct
203282510,correct
203282229,correct
203282397,correct
203286108,correct
203286449,correct
203283124,correct
203286180,correct
203285802,correct
203289411,correct
203289347,correct
203290613,correct
203290856,correct
203294213,correct
203296106,correct
203297702,correct
203300461,correct
203302898,correct
203299461,correct
203307265,incorrect
203307630,correct
203307819,correct
203305152,correct
203310596,correct
203310623,correct
203312852,correct
203310418,correct
203309573,correct
203312730,correct
203314014,correct
203320914,correct
203323819,correct
203326677,correct
203325760,correct
203326449,correct
203329568,correct
203332249,correct
203333732,correct
203336364,correct
203334883,correct
203335789,correct
203340763,correct
203341379,correct
203342431,correct
203337622,correct
203343297,incorrect
203343915,correct
203345159,correct
203348111,correct
203347669,correct
203350933,correct
203348533,correct
203352913,correct
203351505,correct
203358177,correct
203356229,correct
203357411,incorrect
203354199,correct
203357169,correct
203360037,correct
203361494,correct
203362121,correct
203363071,correct
203362996,correct
203361747,correct
203364820,correct
203363953,correct
203367464,correct
203372864,correct
203375598,correct
203375707,correct
203375605,correct
203377689,correct
203377923,correct
203377851,correct
203379892,correct
203378652,correct
203380543,correct
203380444,correct
203383187,correct
203386429,correct
203386020,correct
203385719,correct
203393069,correct
203397172,correct
203396911,correct
203397565,correct
203399638,correct
203403505,correct
203403915,correct
203402564,correct
203405569,correct
203404410,correct
203405498,correct
203418226,correct
203416691,correct
203431509,correct
203437344,incorrect
203455575,correct
203462966,correct
203458284,incorrect
203455855,correct
203461125,correct
203478410,correct
203475249,correct
203484641,correct
203489251,correct
203488801,correct
203510655,correct
203513785,correct
203517966,correct
203518289,correct
203516793,correct
203511147,correct
203518587,correct
203526068,correct
203520247,correct
203528963,correct
203529837,correct
203542925,correct
203539175,correct
203545489,correct
203550874,correct
203548943,correct
203553323,correct
203555487,correct
203555017,correct
203556177,correct
203556991,correct
203556230,correct
203556422,correct
203559815,correct
203548470,incorrect
203562486,correct
203564507,correct
203565141,correct
203566694,correct
203566204,correct
203566044,correct
203570282,correct
203571172,correct
203571996,correct
203572629,correct
203579655,correct
203578592,incorrect
203586986,correct
203587411,correct
203587958,correct
203566824,correct
203588768,correct
203589019,correct
203590607,correct
203592225,correct
203592841,correct
203593384,correct
203593915,correct
203594678,correct
203594909,correct
203595662,incorrect
203595490,correct
203596284,correct
203596989,correct
203597275,correct
203597959,correct
203599737,correct
203601283,correct
203599140,correct
203601909,correct
203603559,correct
203601882,correct
203604693,correct
203604725,correct
203605059,correct
203606904,correct
203605494,correct
203607195,correct
203606041,correct
203609312,correct
203611145,correct
203612283,correct
203612314,correct
203613562,correct
203614817,correct
203616781,correct
203617558,correct
203619740,correct
203621123,correct
203622588,correct
203620660,correct
203620531,correct
203623210,correct
203623771,correct
203625630,correct
203626670,incorrect
203627078,correct
203627675,correct
203630219,correct
203629531,correct
203632008,correct
203633776,correct
203633333,correct
203634943,incorrect
203636178,correct
203637853,correct
203638609,correct
203639291,correct
203639414,correct
203641274,correct
203642774,correct
203642577,correct
203642705,correct
203644420,correct
203644400,incorrect
203645024,correct
203646448,correct
203648103,correct
203647387,correct
203647927,correct
203649824,correct
203647021,correct
203652468,correct
203653343,correct
203653944,correct
203653177,correct
203652976,correct
203654308,correct
203656441,correct
203655377,correct
203655634,correct
203650575,correct
203661739,correct
203663665,correct
203658120,correct
203663027,correct
203660991,correct
203661345,correct
203663571,correct
203667580,incorrect
203672077,correct
203677901,correct
203678049,correct
203679371,correct
203682540,correct
203682702,correct
203683992,correct
203682170,correct
203684648,correct
203686613,correct
203693429,incorrect
203690071,correct
203694420,correct
203695038,correct
203698426,correct
203698195,correct
203699259,correct
203704851,correct
203705576,correct
203704483,correct
203707105,correct
203707370,correct
203708097,correct
203712005,correct
203712259,correct
203711129,correct
203712858,correct
203714316,correct
203716706,correct
203715093,correct
203717349,correct
203712310,incorrect
203721855,correct
203723840,correct
203718068,correct
203723763,correct
203724828,correct
203727766,correct
203730121,correct
203731885,correct
203726461,correct
203731272,correct
203732261,correct
203736582,correct
203736042,correct
203735817,correct
203736388,correct
203738973,correct
203746017,correct
203744787,correct
203748093,correct
203749703,correct
203753267,correct
203751946,correct
203757140,correct
203759431,correct
203754084,correct
203757924,correct
203763500,correct
203759054,correct
203762628,correct
203766326,correct
203763692,correct
203759989,incorrect
203765076,correct
203766786,correct
203769949,correct
203775131,correct
203779726,correct
203776441,incorrect
203783539,correct
203785190,correct
203787054,correct
203786014,incorrect
203786599,incorrect
203787444,correct
203784014,correct
203785018,correct
203789823,correct
203790515,correct
203791448,correct
203792456,correct
203790991,correct
203799269,correct
203800029,correct
203801781,correct
203801024,incorrect
203803103,correct
203804201,incorrect
203808075,correct
203805699,correct
203813819,correct
203813822,correct
203817455,correct
203816025,correct
203825549,correct
203826744,correct
203825516,correct
203828914,correct
203832310,incorrect
203831927,correct
203834635,correct
203838464,correct
203840601,correct
203837743,incorrect
203843241,correct
203841186,correct
203841935,correct
203852418,incorrect
203851691,correct
203850562,correct
203853574,correct
203869345,correct
203874756,correct
203876926,incorrect
203877834,correct
203883403,correct
203884582,correct
203884290,correct
203889464,correct
203898950,correct
203897465,correct
203900366,correct
203903278,correct
203898330,correct
203906883,correct
203909983,correct
